sample_id,user_id,age,gender,user_tag,initial_need,date,time,hour,weekday,date_type,time_slot,place_type,activity_state,heart_rate_zone,heart_rate_bpm,heart_rate_trend,sleep_minutes_last_night,sleep_quality,recent_workout_minutes_24h,breathing_rate,steps_last_10min,weather,light_lux,light_class,noise_db,noise_class,bluetooth,network,calendar_title,calendar_start_time,calendar_location,calendar_note,app_event,dwell_time_sec,next_action,user_correction_from,user_correction_to,multiday_consistency,conflict_flag,conflict_reason,confusable_group,ground_truth,ground_truth_id,gt_confidence,context_text,app_event_available,calendar_available,original_place_type,place_type_available,place_type_quality,place_type_confidence,activity_state_available,heart_rate_available,heart_rate_quality,sleep_available,signal_availability_profile
s00231,user_22,34,女性,女性,情绪和身体舒缓,2026-04-22,15:56,15,周三,工作日,下午,住宅区,静止,稍高,88,上升,,,28,,5,多云,140,室内柔光,67,普通,耳机,wifi,会议,2026-04-22 15:56,住宅区,会议,,3174,调低音量,,,0.677,False,,图书馆/专注/阅读,专注,5,0.92,周三 下午 15:56，地点类型=住宅区，运动状态=静止，心率=稍高，天气=多云，光线=室内柔光，噪音=普通，蓝牙=耳机，网络=wifi，日历=会议，信号完整度=rich,0,1,住宅区,1,exact_or_good_mapping,0.85,1,1,available,0,rich
s00565,user_13,21,男性,学生,学习专注,2026-04-25,06:16,6,周六,周末,早晨,户外,高速,任意,,,,,11,,2451,多云,530,明亮,49,普通,耳机,蜂窝数据,,,,,,3044,无,,,0.501,False,,健身/跑步,跑步,14,0.92,周六 早晨 06:16，地点类型=户外，运动状态=高速，心率=任意，天气=多云，光线=明亮，噪音=普通，蓝牙=耳机，网络=蜂窝数据，信号完整度=medium,0,0,户外,1,exact_or_good_mapping,0.85,1,0,missing,0,medium
s00702,user_24,27,女性,母婴用户,家庭睡眠照护,2026-05-14,23:01,23,周四,工作日,深夜,酒店,静止,稍高,82,下降,,,8,,50,晴,15,暗光,43,安静,耳机,wifi,,,,,,1820,收藏,,,0.477,False,,放松/减压/深夜EMO,深夜EMO,17,0.92,周四 深夜 23:01，地点类型=酒店，运动状态=静止，心率=稍高，天气=晴，光线=暗光，噪音=安静，蓝牙=耳机，网络=wifi，信号完整度=rich,0,0,酒店,1,exact_or_good_mapping,0.85,1,1,available,0,rich
s00269,user_15,42,女性,养宠物,陪伴和放松,2026-05-15,15:03,15,周五,工作日,下午,商场,静止,静息,63,稳定,362,一般,2,13,13,晴,251,室内柔光,36,安静,家用音响,wifi,,,,,,2047,切歌,,,0.551,False,,图书馆/专注/阅读,阅读,6,0.92,周五 下午 15:03，地点类型=商场，运动状态=静止，心率=静息，天气=晴，光线=室内柔光，噪音=安静，蓝牙=家用音响，网络=wifi，信号完整度=rich,0,0,住宅区,1,noisy_mapping,0.35,1,1,available,1,rich
s00245,user_22,23,男性,学生,学习专注,2026-05-10,11:38,11,周日,周末,上午,酒店,静止,静息,56,波动,,,20,,63,晴,208,室内柔光,34,安静,家用音响,wifi,,,,,,3453,收藏,,,0.888,False,,图书馆/专注/阅读,阅读,6,0.92,周日 上午 11:38，地点类型=酒店，运动状态=静止，心率=静息，天气=晴，光线=室内柔光，噪音=安静，蓝牙=家用音响，网络=wifi，信号完整度=rich,0,0,酒店,1,exact_or_good_mapping,0.85,1,1,available,0,rich
s00336,user_19,24,男性,养宠物,陪伴和放松,2026-05-14,12:20,12,周四,工作日,中午,写字楼,静止,波动,106,下降,309,差,12,19,37,多云,10,暗光,68,普通,耳机,wifi,项目截止,2026-05-14 12:20,写字楼,项目截止,,2550,切歌,,,0.884,False,,放松/减压/深夜EMO,减压,8,0.92,周四 中午 12:20，地点类型=写字楼，运动状态=静止，心率=波动，天气=多云，光线=暗光，噪音=普通，蓝牙=耳机，网络=wifi，日历=项目截止，信号完整度=rich,0,1,写字楼,1,exact_or_good_mapping,0.85,1,1,available,1,rich
s00482,user_05,31,女性,女性,情绪和身体舒缓,2026-04-28,21:08,21,周二,工作日,晚上,酒店,静止,任意,,,533,一般,24,18,2,多云,37,暗光,41,安静,耳机,wifi,,,,,,4211,切歌,,,0.462,False,,人群专属,经期舒缓,12,0.92,周二 晚上 21:08，地点类型=酒店，运动状态=静止，心率=任意，天气=多云，光线=暗光，噪音=安静，蓝牙=耳机，网络=wifi，信号完整度=rich,0,0,酒店,1,exact_or_good_mapping,0.85,1,0,missing,1,rich
s00493,user_13,23,女性,女性,情绪和身体舒缓,2026-05-20,20:36,20,周三,工作日,晚上,住宅区,任意,任意,,,306,差,,19,,小雨,161,室内柔光,38,安静,家用音响,wifi,经期提醒,2026-05-20 20:36,酒店,经期提醒,健康App经期记录,4831,继续播放,,,0.28,False,,人群专属,经期舒缓,12,0.92,周三 晚上 20:36，地点类型=住宅区，运动状态=任意，心率=任意，天气=小雨，光线=室内柔光，噪音=安静，蓝牙=家用音响，网络=wifi，日历=经期提醒，后续事件=健康App经期记录，信号完整度=rich,1,1,酒店,1,noisy_mapping,0.35,0,0,missing,1,rich
s00123,user_23,38,男性,任意,日常音乐推荐,2026-04-25,18:04,18,周六,周末,晚上,高铁站,任意,稍高,111,下降,272,一般,,14,,晴,325,室内柔光,70,嘈杂,车载蓝牙,蜂窝数据,,,,,,2935,收藏,,,0.705,False,,通勤,通勤,3,0.92,周六 晚上 18:04，地点类型=高铁站，运动状态=任意，心率=稍高，天气=晴，光线=室内柔光，噪音=嘈杂，蓝牙=车载蓝牙，网络=蜂窝数据，信号完整度=rich,0,0,在途,1,noisy_mapping,0.35,0,1,available,1,rich
s00129,user_21,23,女性,养宠物,陪伴和放松,2026-05-08,18:17,18,周五,工作日,晚上,高铁站,任意,稍高,102,上升,554,好,,11,,晴,89,室内柔光,73,嘈杂,车载蓝牙,蜂窝数据（弱）,,,,,,4386,继续播放,,,0.87,False,,通勤,通勤,3,0.92,周五 晚上 18:17，地点类型=高铁站，运动状态=任意，心率=稍高，天气=晴，光线=室内柔光，噪音=嘈杂，蓝牙=车载蓝牙，网络=蜂窝数据（弱），信号完整度=rich,0,0,在途,1,noisy_mapping,0.35,0,1,available,1,rich
s00124,user_23,22,女性,任意,日常音乐推荐,2026-05-24,18:06,18,周日,周末,晚上,在途,任意,任意,,,,,,,,多云,290,室内柔光,78,嘈杂,耳机,蜂窝数据,,,,,,4043,切歌,,,0.528,False,,通勤,通勤,3,0.92,周日 晚上 18:06，地点类型=在途，运动状态=任意，心率=任意，天气=多云，光线=室内柔光，噪音=嘈杂，蓝牙=耳机，网络=蜂窝数据，信号完整度=medium,0,0,在途,1,exact_or_good_mapping,0.85,0,0,missing,0,medium
s00474,user_03,41,男性,养宠物,陪伴和放松,2026-04-26,08:41,8,周日,周末,早晨,户外,静止,任意,,,279,好,16,15,26,多云,921,明亮,63,普通,耳机,蜂窝数据（弱）,,,,,,2180,发起导航,,,0.335,True,弱冲突样本，用于鲁棒性评测,人群专属,宠物陪伴,11,0.74,周日 早晨 08:41，地点类型=户外，运动状态=静止，心率=任意，天气=多云，光线=明亮，噪音=普通，蓝牙=耳机，网络=蜂窝数据（弱），信号完整度=rich,0,0,户外,1,exact_or_good_mapping,0.85,1,0,missing,1,rich
s00046,user_11,26,女性,养宠物,陪伴和放松,2026-05-06,20:50,20,周三,工作日,晚上,图书馆,任意,任意,,,,,,,,小雨,538,明亮,43,安静,耳机,wifi,复习,2026-05-06 20:50,图书馆,复习,,3281,调低音量,,,0.386,False,,图书馆/专注/阅读,图书馆,1,0.87,周三 晚上 20:50，地点类型=图书馆，运动状态=任意，心率=任意，天气=小雨，光线=明亮，噪音=安静，蓝牙=耳机，网络=wifi，日历=复习，信号完整度=medium,0,1,图书馆,1,exact_or_good_mapping,0.85,0,0,missing,0,medium
s00467,user_09,38,男性,养宠物,陪伴和放松,2026-05-21,19:08,19,周四,工作日,晚上,住宅区,任意,稍高,102,上升,,,,,,多云,546,明亮,51,普通,耳机,蜂窝数据,,,,,,655,切歌,,,0.53,False,,人群专属,宠物陪伴,11,0.92,周四 晚上 19:08，地点类型=住宅区，运动状态=任意，心率=稍高，天气=多云，光线=明亮，噪音=普通，蓝牙=耳机，网络=蜂窝数据，信号完整度=medium,0,0,住宅区,1,exact_or_good_mapping,0.85,0,1,available,0,medium
s00173,user_14,34,女性,母婴用户,家庭睡眠照护,2026-04-28,14:15,14,周二,工作日,下午,酒店,静止,波动,104,下降,361,差,23,10,55,小雨,179,室内柔光,33,安静,耳机,wifi,,,,,,5861,发起导航,,,0.933,False,,游戏,游戏,4,0.92,周二 下午 14:15，地点类型=酒店，运动状态=静止，心率=波动，天气=小雨，光线=室内柔光，噪音=安静，蓝牙=耳机，网络=wifi，信号完整度=rich,0,0,住宅区,1,noisy_mapping,0.35,1,1,available,1,rich
s00575,user_07,27,男性,母婴用户,家庭睡眠照护,2026-05-03,20:54,20,周日,周末,晚上,公园,任意,高,168,下降,,,,,,多云,675,明亮,57,普通,耳机,蜂窝数据,训练,2026-05-03 20:54,公园,训练,,4483,收藏,,,0.942,False,,健身/跑步,跑步,14,0.92,周日 晚上 20:54，地点类型=公园，运动状态=任意，心率=高，天气=多云，光线=明亮，噪音=普通，蓝牙=耳机，网络=蜂窝数据，日历=训练，信号完整度=rich,0,1,公园,1,exact_or_good_mapping,0.85,0,1,available,0,rich
s00116,user_20,21,男性,学生,学习专注,2026-05-23,18:16,18,周六,周末,晚上,酒店,高速,波动,113,上升,,,92,,2127,小雨,869,明亮,81,嘈杂,耳机,wifi,,,,,,1104,调低音量,,,0.667,False,,健身/跑步,健身,2,0.92,周六 晚上 18:16，地点类型=酒店，运动状态=高速，心率=波动，天气=小雨，光线=明亮，噪音=嘈杂，蓝牙=耳机，网络=wifi，信号完整度=rich,0,0,酒店,1,exact_or_good_mapping,0.85,1,1,available,0,rich
s00366,user_02,36,男性,母婴用户,家庭睡眠照护,2026-04-29,21:47,21,周三,工作日,晚上,酒店,静止,静息,78,波动,423,差,10,22,61,小雨,186,室内柔光,45,安静,家用音响,wifi,,,,,,2687,发起导航,,,0.507,False,,深睡眠/睡午觉/婴儿安睡,婴儿安睡,9,0.92,周三 晚上 21:47，地点类型=酒店，运动状态=静止，心率=静息，天气=小雨，光线=室内柔光，噪音=安静，蓝牙=家用音响，网络=wifi，信号完整度=rich,0,0,酒店,1,exact_or_good_mapping,0.85,1,1,available,1,rich
s00716,user_20,36,男性,母婴用户,家庭睡眠照护,2026-05-11,23:20,23,周一,工作日,深夜,商场,静止,任意,,,,,16,,43,小雨,39,暗光,39,安静,耳机,wifi,,,,,,3034,发起导航,,,0.583,False,,放松/减压/深夜EMO,深夜EMO,17,0.92,周一 深夜 23:20，地点类型=商场，运动状态=静止，心率=任意，天气=小雨，光线=暗光，噪音=安静，蓝牙=耳机，网络=wifi，信号完整度=medium,0,0,住宅区,1,noisy_mapping,0.35,1,0,missing,0,medium
s00230,user_14,43,男性,任意,日常音乐推荐,2026-05-09,09:33,9,周六,周末,上午,餐厅,静止,静息,75,下降,,,21,,58,小雨,69,室内柔光,45,安静,耳机,wifi,,,,,办公App前台,3436,无,,,0.943,False,,图书馆/专注/阅读,专注,5,0.92,周六 上午 09:33，地点类型=餐厅，运动状态=静止，心率=静息，天气=小雨，光线=室内柔光，噪音=安静，蓝牙=耳机，网络=wifi，后续事件=办公App前台，信号完整度=rich,1,0,写字楼,1,noisy_mapping,0.35,1,1,available,0,rich
s00572,user_15,25,男性,任意,日常音乐推荐,2026-05-24,20:41,20,周日,周末,晚上,户外,高速,稍高,103,下降,394,差,34,10,1118,小雨,1070,明亮,56,普通,耳机,蜂窝数据,,,,,,5159,无,,,0.292,True,运动类场景但心率未达到高强度,健身/跑步,跑步,14,0.74,周日 晚上 20:41，地点类型=户外，运动状态=高速，心率=稍高，天气=小雨，光线=明亮，噪音=普通，蓝牙=耳机，网络=蜂窝数据，信号完整度=rich,0,0,公园,1,noisy_mapping,0.35,1,1,available,1,rich
s00048,user_07,30,男性,母婴用户,家庭睡眠照护,2026-05-23,17:18,17,周六,周末,下午,任意,任意,静息,64,稳定,,,,,,晴,62,室内柔光,41,安静,耳机,蜂窝数据,,,,,学习App打开,3041,无,,,0.302,False,,图书馆/专注/阅读,图书馆,1,0.87,周六 下午 17:18，地点类型=任意，运动状态=任意，心率=静息，天气=晴，光线=室内柔光，噪音=安静，蓝牙=耳机，网络=蜂窝数据，后续事件=学习App打开，信号完整度=medium,1,0,图书馆,0,noisy_mapping,0.10,0,1,available,0,medium
s00516,user_16,29,女性,女性,情绪和身体舒缓,2026-05-15,21:54,21,周五,工作日,晚上,酒店,静止,波动,76,波动,,,35,,8,多云,7,暗光,41,安静,家用音响,wifi,,,,,,905,无,,,0.494,False,,人群专属,经期舒缓,12,0.92,周五 晚上 21:54，地点类型=酒店，运动状态=静止，心率=波动，天气=多云，光线=暗光，噪音=安静，蓝牙=家用音响，网络=wifi，信号完整度=rich,0,0,酒店,1,exact_or_good_mapping,0.85,1,1,available,0,rich
s00705,user_02,26,男性,养宠物,陪伴和放松,2026-05-18,02:39,2,周一,工作日,凌晨,住宅区,任意,波动,116,稳定,,,,,,阴,21,暗光,29,安静,耳机,wifi,,,,,,6046,继续播放,,,0.598,False,,放松/减压/深夜EMO,深夜EMO,17,0.92,周一 凌晨 02:39，地点类型=住宅区，运动状态=任意，心率=波动，天气=阴，光线=暗光，噪音=安静，蓝牙=耳机，网络=wifi，信号完整度=medium,0,0,住宅区,1,exact_or_good_mapping,0.85,0,1,available,0,medium
s00145,user_19,24,男性,学生,学习专注,2026-04-26,18:43,18,周日,周末,晚上,在途,中速,静息,61,下降,393,差,0,22,1237,晴,506,明亮,77,嘈杂,耳机,蜂窝数据,出差,2026-04-26 18:43,地铁站,出差,,4699,无,,,0.725,False,,通勤,通勤,3,0.92,周日 晚上 18:43，地点类型=在途，运动状态=中速，心率=静息，天气=晴，光线=明亮，噪音=嘈杂，蓝牙=耳机，网络=蜂窝数据，日历=出差，信号完整度=rich,0,1,地铁站,1,noisy_mapping,0.35,1,1,available,1,rich
s00371,user_13,28,女性,母婴用户,家庭睡眠照护,2026-05-17,13:30,13,周日,周末,中午,住宅区,慢速,任意,,,337,一般,26,22,413,晴,17,暗光,36,安静,家用音响,蜂窝数据,,,,,,9679,调低音量,,,0.678,False,,深睡眠/睡午觉/婴儿安睡,婴儿安睡,9,0.92,周日 中午 13:30，地点类型=住宅区，运动状态=慢速，心率=任意，天气=晴，光线=暗光，噪音=安静，蓝牙=家用音响，网络=蜂窝数据，信号完整度=rich,0,0,住宅区,1,exact_or_good_mapping,0.85,1,0,missing,1,rich
s00151,user_18,30,女性,女性,情绪和身体舒缓,2026-04-21,08:29,8,周二,工作日,早晨,地铁站,慢速,任意,,,233,好,5,16,428,晴,440,明亮,49,普通,耳机,wifi,,,,,,906,切歌,,,0.45,False,,通勤,通勤,3,0.92,周二 早晨 08:29，地点类型=地铁站，运动状态=慢速，心率=任意，天气=晴，光线=明亮，噪音=普通，蓝牙=耳机，网络=wifi，信号完整度=rich,0,0,地铁站,1,exact_or_good_mapping,0.85,1,0,missing,1,rich
s00354,user_23,31,女性,养宠物,陪伴和放松,2026-05-09,13:56,13,周六,周末,中午,公园,任意,稍高,95,稳定,306,好,,22,,晴,37,暗光,56,普通,耳机,wifi,,,,,,2022,收藏,,,0.949,False,,放松/减压/深夜EMO,减压,8,0.92,周六 中午 13:56，地点类型=公园，运动状态=任意，心率=稍高，天气=晴，光线=暗光，噪音=普通，蓝牙=耳机，网络=wifi，信号完整度=rich,0,0,公园,1,exact_or_good_mapping,0.85,0,1,available,1,rich
s00243,user_18,29,女性,母婴用户,家庭睡眠照护,2026-05-09,10:40,10,周六,周末,上午,任意,静止,静息,70,稳定,,,29,,59,阴,456,明亮,36,安静,家用音响,蜂窝数据,,,,,,2586,调低音量,,,0.36,False,,图书馆/专注/阅读,阅读,6,0.92,周六 上午 10:40，地点类型=任意，运动状态=静止，心率=静息，天气=阴，光线=明亮，噪音=安静，蓝牙=家用音响，网络=蜂窝数据，信号完整度=medium,0,0,公园,0,noisy_mapping,0.10,1,1,available,0,medium
s00010,user_14,20,女性,学生,学习专注,2026-05-17,19:06,19,周日,周末,晚上,住宅区,慢速,任意,,,,,34,,431,晴,1,暗光,42,安静,耳机,蜂窝数据,,,,,,729,切歌,,,0.618,False,,放松/减压/深夜EMO,放松,0,0.92,周日 晚上 19:06，地点类型=住宅区，运动状态=慢速，心率=任意，天气=晴，光线=暗光，噪音=安静，蓝牙=耳机，网络=蜂窝数据，信号完整度=medium,0,0,公园,1,noisy_mapping,0.35,1,0,missing,0,medium
s00004,user_04,23,男性,养宠物,陪伴和放松,2026-05-19,15:54,15,周二,工作日,下午,住宅区,慢速,任意,,,473,一般,6,21,329,阴,288,室内柔光,44,安静,家用音响,蜂窝数据,,,,,,1387,调低音量,,,0.882,False,,放松/减压/深夜EMO,放松,0,0.92,周二 下午 15:54，地点类型=住宅区，运动状态=慢速，心率=任意，天气=阴，光线=室内柔光，噪音=安静，蓝牙=家用音响，网络=蜂窝数据，信号完整度=rich,0,0,住宅区,1,exact_or_good_mapping,0.85,1,0,missing,1,rich
s00404,user_18,22,女性,女性,情绪和身体舒缓,2026-05-14,09:54,9,周四,工作日,上午,公园,慢速,稍高,109,下降,479,好,18,19,496,晴,334,室内柔光,67,普通,家用音响,蜂窝数据,,,,,,3400,收藏,,,0.325,False,,人群专属,胎教,10,0.92,周四 上午 09:54，地点类型=公园，运动状态=慢速，心率=稍高，天气=晴，光线=室内柔光，噪音=普通，蓝牙=家用音响，网络=蜂窝数据，信号完整度=rich,0,0,公园,1,exact_or_good_mapping,0.85,1,1,available,1,rich
s00250,user_03,22,女性,女性,情绪和身体舒缓,2026-05-20,17:57,17,周三,工作日,下午,住宅区,任意,静息,78,波动,,,,,,多云,89,室内柔光,44,安静,耳机,蜂窝数据,,,,,,177,发起导航,专注,阅读,0.773,False,,图书馆/专注/阅读,阅读,6,0.82,周三 下午 17:57，地点类型=住宅区，运动状态=任意，心率=静息，天气=多云，光线=室内柔光，噪音=安静，蓝牙=耳机，网络=蜂窝数据，信号完整度=medium,0,0,酒店,1,noisy_mapping,0.35,0,1,available,0,medium
s00167,user_05,38,男性,养宠物,陪伴和放松,2026-04-21,22:22,22,周二,工作日,深夜,写字楼,任意,稍高,90,波动,,,,,,晴,348,室内柔光,61,普通,耳机,wifi,,,,,,2800,收藏,,,0.473,True,弱冲突样本，用于鲁棒性评测,游戏,游戏,4,0.74,周二 深夜 22:22，地点类型=写字楼，运动状态=任意，心率=稍高，天气=晴，光线=室内柔光，噪音=普通，蓝牙=耳机，网络=wifi，信号完整度=medium,0,0,酒店,1,noisy_mapping,0.35,0,1,available,0,medium
s00707,user_11,24,女性,学生,学习专注,2026-04-22,23:31,23,周三,工作日,深夜,酒店,静止,任意,,,327,一般,9,11,56,雾,21,暗光,32,安静,耳机,wifi,,,,,,6022,继续播放,,,0.527,False,,放松/减压/深夜EMO,深夜EMO,17,0.92,周三 深夜 23:31，地点类型=酒店，运动状态=静止，心率=任意，天气=雾，光线=暗光，噪音=安静，蓝牙=耳机，网络=wifi，信号完整度=rich,0,0,酒店,1,exact_or_good_mapping,0.85,1,0,missing,1,rich
s00178,user_10,40,男性,养宠物,陪伴和放松,2026-04-28,21:19,21,周二,工作日,晚上,任意,静止,任意,,,463,好,16,12,2,阴,0,暗光,28,安静,耳机,蜂窝数据,,,,,,7071,切歌,,,0.771,False,,游戏,游戏,4,0.92,周二 晚上 21:19，地点类型=任意，运动状态=静止，心率=任意，天气=阴，光线=暗光，噪音=安静，蓝牙=耳机，网络=蜂窝数据，信号完整度=medium,0,0,酒店,0,noisy_mapping,0.10,1,0,missing,1,medium
s00118,user_15,41,男性,任意,日常音乐推荐,2026-05-09,18:40,18,周六,周末,晚上,酒店,任意,任意,,,367,好,,12,,晴,1155,明亮,70,嘈杂,耳机,wifi,,,,,,2124,发起导航,,,0.61,True,运动类场景但心率未达到高强度,健身/跑步,健身,2,0.74,周六 晚上 18:40，地点类型=酒店，运动状态=任意，心率=任意，天气=晴，光线=明亮，噪音=嘈杂，蓝牙=耳机，网络=wifi，信号完整度=medium,0,0,酒店,1,exact_or_good_mapping,0.85,0,0,missing,1,medium
